language	gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	promptID	pairID	genre	label1	label2	label3	label4	label5	sentence1_tokenized	sentence2_tokenized	match
es	contradiction					Y éstos colman la mesura, nos complacen.	Estamos enfadados con ellos.	637	1911	literature	contradiction	-	-	-	-			
es	neutral					Axolotl es lo primero que me viene a la mente.	El único posible es Axolotl.	638	1912	literature	neutral	-	-	-	-			
es	contradiction					Axolotl es lo primero que me viene a la mente.	Axoloti no es adecuado.	638	1913	literature	contradiction	-	-	-	-			
es	entailment					Axolotl es lo primero que me viene a la mente.	Puede ser Axolotl.	638	1914	literature	entailment	-	-	-	-			
es	contradiction					Hace un café muy denso.	Nunca prepara café.	639	1915	literature	contradiction	-	-	-	-			
es	entailment					Hace un café muy denso.	El café que prepara es muy denso.	639	1916	literature	entailment	-	-	-	-			
es	neutral					Hace un café muy denso.	Su café es muy rico.	639	1917	literature	neutral	-	-	-	-			
es	neutral					Porque los quie res, porque están subrayados en extremo, porque sí.	Es una buena razón	640	1918	literature	neutral	-	-	-	-			
es	entailment					Porque los quie res, porque están subrayados en extremo, porque sí.	Los quiero.	640	1919	literature	entailment	-	-	-	-			
es	contradiction					Porque los quie res, porque están subrayados en extremo, porque sí.	No los quiero	640	1920	literature	contradiction	-	-	-	-			
es	neutral					Pues me voy a traerte unas ostras ¡chafff!	A ti te gustan las ostras.	641	1921	literature	neutral	-	-	-	-			
es	entailment					Pues me voy a traerte unas ostras ¡chafff!	Se donde estan las ostras.	641	1922	literature	entailment	-	-	-	-			
es	contradiction					Pues me voy a traerte unas ostras ¡chafff!	Me quedare contigo comiendo ostras.	641	1923	literature	contradiction	-	-	-	-			
es	neutral					No voy a entrar ahora en disquisiciones lógicas sobre lo que es mentira o verdad con respecto a los hechos de la realidad ni a sus paradojas.	Es difícil diferenciar lo que es mentira o verdad.	642	1924	literature	neutral	-	-	-	-			
es	entailment					No voy a entrar ahora en disquisiciones lógicas sobre lo que es mentira o verdad con respecto a los hechos de la realidad ni a sus paradojas.	Alguien no ha querido entrar en disquisiciones lógicas sobre lo que es mentira o verdad.	642	1925	literature	entailment	-	-	-	-			
es	contradiction					No voy a entrar ahora en disquisiciones lógicas sobre lo que es mentira o verdad con respecto a los hechos de la realidad ni a sus paradojas.	Alguien ha entrado en disquisiciones lógicas sobre lo que es mentira o verdad.	642	1926	literature	contradiction	-	-	-	-			
es	contradiction					De momento se han salvado, pero en cuanto me vaya sólo podrá sobrevivir uno de ellos, quizás dos.	En cuanto yo me vaya, su situación no cambiará en absoluto.	643	1927	literature	contradiction	-	-	-	-			
es	neutral					De momento se han salvado, pero en cuanto me vaya sólo podrá sobrevivir uno de ellos, quizás dos.	Aunque yo me quede con ellos, hay probabilidades de que alguno muera.	643	1928	literature	neutral	-	-	-	-			
es	entailment					De momento se han salvado, pero en cuanto me vaya sólo podrá sobrevivir uno de ellos, quizás dos.	Su supervivencia depende de mi.	643	1929	literature	entailment	-	-	-	-			
es	contradiction					La crisis parece gigantesca pero sin cálculo posible.	No hay crisis que sea imposible de calcular.	644	1930	literature	contradiction	-	-	-	-			
es	entailment					La crisis parece gigantesca pero sin cálculo posible.	Es una crisis muy grande, incalculable.	644	1931	literature	entailment	-	-	-	-			
es	neutral					La crisis parece gigantesca pero sin cálculo posible.	La crisis va a durar varios años.	644	1932	literature	neutral	-	-	-	-			
es	neutral					Y no tengo tan claro que el espejo devuelva una imagen certera de uno mismo.	La imagen que el espejo devuelve de uno mismo no siempre es igual	645	1933	literature	neutral	-	-	-	-			
es	entailment					Y no tengo tan claro que el espejo devuelva una imagen certera de uno mismo.	Tengo dudas sobre si el espejo devuelve una imagen certera de uno mismo	645	1934	literature	entailment	-	-	-	-			
es	contradiction					Y no tengo tan claro que el espejo devuelva una imagen certera de uno mismo.	Lo tengo claro: el espejo siempre devuelve una imagen certera de uno mismo	645	1935	literature	contradiction	-	-	-	-			
es	entailment					Ha llegado entonces la hora de la negociación seria para buscar soluciones efectivas al restablecimiento del orden democrático en Honduras, las próximas elecciones mediante, y estas negociaciones deben pasar por una mediación aceptada por ambas partes.	Se abrirá una nueva fase en Honduras a favor de la democracia.	646	1936	literature	entailment	-	-	-	-			
es	neutral					Ha llegado entonces la hora de la negociación seria para buscar soluciones efectivas al restablecimiento del orden democrático en Honduras, las próximas elecciones mediante, y estas negociaciones deben pasar por una mediación aceptada por ambas partes.	Las próximas elecciones democŕaticas en Honduras serán en mayo.	646	1937	literature	neutral	-	-	-	-			
es	contradiction					Ha llegado entonces la hora de la negociación seria para buscar soluciones efectivas al restablecimiento del orden democrático en Honduras, las próximas elecciones mediante, y estas negociaciones deben pasar por una mediación aceptada por ambas partes.	Se restablecerá la democracia en Honduas sin el consenso de ambas partes.	646	1938	literature	contradiction	-	-	-	-			
es	entailment					En cuanto a poetas y novelistas, el único de relieve es Jünger, en cuyo libro Tempestades de acero, Hitler ve un modelo para sus propias memorias de la Primera Guerra Mundial, obra que nunca llegó a escribir.	Jünger escribió el libro Tempestades de acero	647	1939	literature	entailment	-	-	-	-			
es	neutral					En cuanto a poetas y novelistas, el único de relieve es Jünger, en cuyo libro Tempestades de acero, Hitler ve un modelo para sus propias memorias de la Primera Guerra Mundial, obra que nunca llegó a escribir.	Jünger era alemán	647	1940	literature	neutral	-	-	-	-			
es	contradiction					En cuanto a poetas y novelistas, el único de relieve es Jünger, en cuyo libro Tempestades de acero, Hitler ve un modelo para sus propias memorias de la Primera Guerra Mundial, obra que nunca llegó a escribir.	Hitler escribió un libro sobre sus vivencias durante la Primera Guerra Mundial	647	1941	literature	contradiction	-	-	-	-			
es	contradiction					Más sobre tema eta.	Menos sobre tema ETA.	648	1942	literature	contradiction	-	-	-	-			
es	neutral					Más sobre tema eta.	ETA ha declarado el alto el fuego.	648	1943	literature	neutral	-	-	-	-			
es	entailment					Más sobre tema eta.	Hay mas información sobre ETA.	648	1944	literature	entailment	-	-	-	-			
es	entailment					Hemos hecho un viaje por Eslovenia, este paisito de aquí al lado que, literalmente, me emociona.	El pais de destino de viaje y el del origen están cerca uno del otro	649	1945	literature	entailment	-	-	-	-			
es	contradiction					Hemos hecho un viaje por Eslovenia, este paisito de aquí al lado que, literalmente, me emociona.	El pais de Eslovenia no tiene nada de especial	649	1946	literature	contradiction	-	-	-	-			
es	neutral					Hemos hecho un viaje por Eslovenia, este paisito de aquí al lado que, literalmente, me emociona.	Eslovenia es un destino de viaje	649	1947	literature	neutral	-	-	-	-			
es	neutral					La simbiosis es perfecta.	La simbiosis es parte de un proceso celular.	650	1948	literature	neutral	-	-	-	-			
es	contradiction					La simbiosis es perfecta.	La simbiosis no funciona bien.	650	1949	literature	contradiction	-	-	-	-			
es	entailment					La simbiosis es perfecta.	La simbiosis funciona	650	1950	literature	entailment	-	-	-	-			
es	contradiction					Unos esperaban que las cuestiones políticas pudieran ser resueltas (o incluso disueltas) gracias a la clarividencia de los expertos y a la exactitud de sus procedimientos, otros lamentaban este proceso de despolitización tecnocrática que se traduciría en control, manipulación, destrucción y homogeneización.	Nadie dudaba de la aportación positiva de los expertos en la resolución de las cuestiones políticas.	651	1951	literature	contradiction	-	-	-	-			
es	neutral					Unos esperaban que las cuestiones políticas pudieran ser resueltas (o incluso disueltas) gracias a la clarividencia de los expertos y a la exactitud de sus procedimientos, otros lamentaban este proceso de despolitización tecnocrática que se traduciría en control, manipulación, destrucción y homogeneización.	Los expertos que mejor se adaptan al quehacer político son los economistas.	651	1952	literature	neutral	-	-	-	-			
es	entailment					Unos esperaban que las cuestiones políticas pudieran ser resueltas (o incluso disueltas) gracias a la clarividencia de los expertos y a la exactitud de sus procedimientos, otros lamentaban este proceso de despolitización tecnocrática que se traduciría en control, manipulación, destrucción y homogeneización.	Unos confiaban en los expertos y sus procedimientos para la resolución de los asuntos políticos, otros deploraban su influencia y manipulación tecnocrática .	651	1953	literature	entailment	-	-	-	-			
es	entailment					La propia interpretación del autor me parece interesante por muchos motivos.	El autor ha hecho una interpretación interesante	652	1954	literature	entailment	-	-	-	-			
es	contradiction					La propia interpretación del autor me parece interesante por muchos motivos.	No hay motivos para considerar la interpretación del autor como interesante	652	1955	literature	contradiction	-	-	-	-			
es	neutral					La propia interpretación del autor me parece interesante por muchos motivos.	El autor escribe novelas policiacas	652	1956	literature	neutral	-	-	-	-			
es	entailment					El simulacro ideológico sería la forma de transmitir aquéllo, las ideas que lo vehículan (con perdón del palabro) Pero son interpretaciones de lo que escribe otro, arriesgadas por falta de datos.	Las interpretaciones de lo que escriben otros son arriesgadas	653	1957	literature	entailment	-	-	-	-			
es	neutral					El simulacro ideológico sería la forma de transmitir aquéllo, las ideas que lo vehículan (con perdón del palabro) Pero son interpretaciones de lo que escribe otro, arriesgadas por falta de datos.	Las interpretaciones las realiza un historiador	653	1958	literature	neutral	-	-	-	-			
es	contradiction					El simulacro ideológico sería la forma de transmitir aquéllo, las ideas que lo vehículan (con perdón del palabro) Pero son interpretaciones de lo que escribe otro, arriesgadas por falta de datos.	Las interpretaciones de lo que escriben otros son siempre exactas y acertadas	653	1959	literature	contradiction	-	-	-	-			
es	contradiction					Los animalistas pueden estar tranquilos.	Hay razones para el nerviosismo de los animalistas.	654	1960	literature	contradiction	-	-	-	-			
es	entailment					Los animalistas pueden estar tranquilos.	La tranquilidad reinará entre los animalistas.	654	1961	literature	entailment	-	-	-	-			
es	neutral					Los animalistas pueden estar tranquilos.	Los animalistas aprovecharán para escuchar música.	654	1962	literature	neutral	-	-	-	-			
es	entailment					Los primeros románticos (que eran los buenos) afirmaban que toda gran obra ha de ser necesariamente incompleta, fragmentaria, inacabada.	Los buenos románticos afirman que toda gran obra debe ser incompleta.	655	1963	literature	entailment	-	-	-	-			
es	neutral					Los primeros románticos (que eran los buenos) afirmaban que toda gran obra ha de ser necesariamente incompleta, fragmentaria, inacabada.	Los primeros románticos piensan que todas las obras están inacabadas.	655	1964	literature	neutral	-	-	-	-			
es	contradiction					Los primeros románticos (que eran los buenos) afirmaban que toda gran obra ha de ser necesariamente incompleta, fragmentaria, inacabada.	Los primeros románticos piensan que las grandes obras solo pueden estar completas.	655	1965	literature	contradiction	-	-	-	-			
es	entailment					Todo se redefine continuamente en este mundo cambiante.	El mundo cambia.	656	1966	literature	entailment	-	-	-	-			
es	neutral					Todo se redefine continuamente en este mundo cambiante.	El mundo cambia a mejor.	656	1967	literature	neutral	-	-	-	-			
es	contradiction					Todo se redefine continuamente en este mundo cambiante.	No se cambia nada.	656	1968	literature	contradiction	-	-	-	-			
es	contradiction					En apenas ciento cincuenta páginas, Azúa condensa la historia del hombre, su lucha contra el tiempo y la muerte, la magia del arte y el misterio de la palabra.	El libro no trata sobre la muerte	657	1969	literature	contradiction	-	-	-	-			
es	entailment					En apenas ciento cincuenta páginas, Azúa condensa la historia del hombre, su lucha contra el tiempo y la muerte, la magia del arte y el misterio de la palabra.	El libro tiene cerca de ciento cincuenta páginas	657	1970	literature	entailment	-	-	-	-			
es	neutral					En apenas ciento cincuenta páginas, Azúa condensa la historia del hombre, su lucha contra el tiempo y la muerte, la magia del arte y el misterio de la palabra.	Es el tercer libro de Azúa	657	1971	literature	neutral	-	-	-	-			
es	contradiction					Como en la célebre anécdota de Bertrand Russell, puede que todo sea "roca hasta el fondo".	Bertrand Russell no ha dicho nada sobre que todo pueda ser "roca hasta el fondo".	658	1972	literature	contradiction	-	-	-	-			
es	entailment					Como en la célebre anécdota de Bertrand Russell, puede que todo sea "roca hasta el fondo".	Bertrand Russell tiene una anécdota célebre.	658	1973	literature	entailment	-	-	-	-			
es	neutral					Como en la célebre anécdota de Bertrand Russell, puede que todo sea "roca hasta el fondo".	A Bertrand Russell le gustan la rocas.	658	1974	literature	neutral	-	-	-	-			
es	entailment					Uno tras otro, los periódicos del mundo van desapareciendo.	La prensa escrita está desapareciendo.	659	1975	literature	entailment	-	-	-	-			
es	neutral					Uno tras otro, los periódicos del mundo van desapareciendo.	Pronto no habrá periódicos en el mundo.	659	1976	literature	neutral	-	-	-	-			
es	contradiction					Uno tras otro, los periódicos del mundo van desapareciendo.	Cada vez hay más periódicos en el mundo.	659	1977	literature	contradiction	-	-	-	-			
es	neutral					Gallinero, tampoco la convierte en verdad.	Alguien miente.	660	1978	literature	neutral	-	-	-	-			
es	contradiction					Gallinero, tampoco la convierte en verdad.	La mentira se vuelve verdad.	660	1979	literature	contradiction	-	-	-	-			
es	entailment					Gallinero, tampoco la convierte en verdad.	Hay una mentira.	660	1980	literature	entailment	-	-	-	-			
es	entailment					Cuando contemplé cómo la pasma se llevaba a rastras a un Ortega cubierto de cuajarones, casi me echo a llorar.	La policia ha detenido a Ortega.	661	1981	literature	entailment	-	-	-	-			
es	neutral					Cuando contemplé cómo la pasma se llevaba a rastras a un Ortega cubierto de cuajarones, casi me echo a llorar.	Ortega ha robado algo.	661	1982	literature	neutral	-	-	-	-			
es	contradiction					Cuando contemplé cómo la pasma se llevaba a rastras a un Ortega cubierto de cuajarones, casi me echo a llorar.	Ortega no tiene ningún daño físico.	661	1983	literature	contradiction	-	-	-	-			
es	entailment					Voy a reseñar algún párrafo con la esperanza de que a alguien, más avezado que yo, le apetezca explicarlo.	Al menos un párrafo ha sido reseñado.	662	1984	literature	entailment	-	-	-	-			
es	contradiction					Voy a reseñar algún párrafo con la esperanza de que a alguien, más avezado que yo, le apetezca explicarlo.	Soy el que más acostumbrado está a explicar párrafos.	662	1985	literature	contradiction	-	-	-	-			
es	neutral					Voy a reseñar algún párrafo con la esperanza de que a alguien, más avezado que yo, le apetezca explicarlo.	Explicar párrafos es algo muy aburrido.	662	1986	literature	neutral	-	-	-	-			
es	neutral					En verano, descamisados, los cuellos se ofrecen a la vista con generosidad.	en verano se usa menos ropa.	663	1987	literature	neutral	-	-	-	-			
es	contradiction					En verano, descamisados, los cuellos se ofrecen a la vista con generosidad.	en agosto se suelen usar jerses de cuello alto.	663	1988	literature	contradiction	-	-	-	-			
es	entailment					En verano, descamisados, los cuellos se ofrecen a la vista con generosidad.	En verano pas personas no cubren el cuello con la ropa.	663	1989	literature	entailment	-	-	-	-			
es	neutral					No queríamos que se fueran, pero lo comprendimos: Ortega tenía que coger un avión para volver a Barcelona.	Es más seguro viajar en avión que en coche.	664	1990	literature	neutral	-	-	-	-			
es	contradiction					No queríamos que se fueran, pero lo comprendimos: Ortega tenía que coger un avión para volver a Barcelona.	Ortega no vuela nunca.	664	1991	literature	contradiction	-	-	-	-			
es	entailment					No queríamos que se fueran, pero lo comprendimos: Ortega tenía que coger un avión para volver a Barcelona.	Existen aviones que vuelan a Barcelona.	664	1992	literature	entailment	-	-	-	-			
es	contradiction					Se le agrega un litro de jugo de carne y se deja hervir durante veinte minutos.	Se cocina sin hervir	665	1993	celebrity	contradiction	-	-	-	-			
es	neutral					Se le agrega un litro de jugo de carne y se deja hervir durante veinte minutos.	Estará muy rico.	665	1994	celebrity	neutral	-	-	-	-			
es	entailment					Se le agrega un litro de jugo de carne y se deja hervir durante veinte minutos.	Es una receta.	665	1995	celebrity	entailment	-	-	-	-			
es	contradiction					El trío de estrellas se encontraba disfrutando tranquilamente de una suculenta cena en el lujoso establecimiento cuando se percataron de que allí mismo otra estrella de Hollywood hacía exactamente lo mismo.	En un modesto establecimiento, el trío de estrellas y otra estrella estaban disfrutando tranquilamente de una suculenta cena.	666	1996	celebrity	contradiction	-	-	-	-			
es	neutral					El trío de estrellas se encontraba disfrutando tranquilamente de una suculenta cena en el lujoso establecimiento cuando se percataron de que allí mismo otra estrella de Hollywood hacía exactamente lo mismo.	El trío de estrellas de la última película ganadora en Hollywood se encontraba disfrutando tranquilamente de una suculenta cena en el lujoso establecimiento.	666	1997	celebrity	neutral	-	-	-	-			
es	entailment					El trío de estrellas se encontraba disfrutando tranquilamente de una suculenta cena en el lujoso establecimiento cuando se percataron de que allí mismo otra estrella de Hollywood hacía exactamente lo mismo.	En una suculenta cena en el lujoso establecimiento, varios estrellas hicieron el mismo y se percataron.	666	1998	celebrity	entailment	-	-	-	-			
es	neutral					Tras el éxito obtenido en anteriores ediciones, el Calendario Cocineros Solidarios vuelve un año más de la mano de la Fundación SOS Día Universal de la Infancia para luchar en defensa de los derechos de los más pequeños.	Este año el Calendario Cocineros Solidarios de la Fundación SOS Día Universal de la infancia, tendra como tematica el producto de temporada.	667	1999	celebrity	neutral	-	-	-	-			
es	entailment					Tras el éxito obtenido en anteriores ediciones, el Calendario Cocineros Solidarios vuelve un año más de la mano de la Fundación SOS Día Universal de la Infancia para luchar en defensa de los derechos de los más pequeños.	El Calendario Cocineros Solidarios ha tenido éxito en los ultimos años.	667	2000	celebrity	entailment	-	-	-	-			
es	contradiction					Tras el éxito obtenido en anteriores ediciones, el Calendario Cocineros Solidarios vuelve un año más de la mano de la Fundación SOS Día Universal de la Infancia para luchar en defensa de los derechos de los más pequeños.	Este es el primer año que se saca el Calendario Cocineros Solidarios.	667	2001	celebrity	contradiction	-	-	-	-			
es	neutral					Esta mañana dejaba la 'capital del Turia' para trasladarse a la localidad malagueña de Marbella.	Hay un viaje muy largo desde Marbella a la 'capital del Turia'.	668	2002	celebrity	neutral	-	-	-	-			
es	contradiction					Esta mañana dejaba la 'capital del Turia' para trasladarse a la localidad malagueña de Marbella.	No tiene planes de ir a Marbella.	668	2003	celebrity	contradiction	-	-	-	-			
es	entailment					Esta mañana dejaba la 'capital del Turia' para trasladarse a la localidad malagueña de Marbella.	Marbella no es la 'capital del Turia'.	668	2004	celebrity	entailment	-	-	-	-			
es	entailment					En Inglaterra existe un tipo de pub híbrido a medio camino entre los bucólicos pubs campestres, y los bulliciosos pubs de las grandes ciudades).	Los pubs en las grandes ciudades de Inglaterra suelen ser bulliciosos	669	2005	celebrity	entailment	-	-	-	-			
es	contradiction					En Inglaterra existe un tipo de pub híbrido a medio camino entre los bucólicos pubs campestres, y los bulliciosos pubs de las grandes ciudades).	En Inglaterra solo existe un único tipo de pub	669	2006	celebrity	contradiction	-	-	-	-			
es	neutral					En Inglaterra existe un tipo de pub híbrido a medio camino entre los bucólicos pubs campestres, y los bulliciosos pubs de las grandes ciudades).	El número de pubs en Inglaterra ha descendido en la última decada	669	2007	celebrity	neutral	-	-	-	-			
es	entailment					Aguilar señaló que, a la espera de los resultados de los análisis encargados por España, "no consentiremos que se siga haciendo daño gratuitamente al sector".	España ha encargado análisis y está esperando a los resultados.	670	2008	celebrity	entailment	-	-	-	-			
es	neutral					Aguilar señaló que, a la espera de los resultados de los análisis encargados por España, "no consentiremos que se siga haciendo daño gratuitamente al sector".	Aguilar cree que los resultados de los análisis llegarán pronto.	670	2009	celebrity	neutral	-	-	-	-			
es	contradiction					Aguilar señaló que, a la espera de los resultados de los análisis encargados por España, "no consentiremos que se siga haciendo daño gratuitamente al sector".	Se conocen los resultados de todos los análisis encargados por España.	670	2010	celebrity	contradiction	-	-	-	-			
es	contradiction					Por el momento, el constructor desvelará exclusivamente la maqueta del futuro avión, que pretende hacer volar en 2050 y que será capaz de alcanzar los 5.000 kilómetros por hora, cuatro veces más que la velocidad del sonido, con bajas emisiones de gases contaminantes, gracias a la utilización de combustibles biológicos, según los detalles del prototipo desvelados hoy por el rotativo "Le Parisien".	El futuro avión volará antes del 2050.	671	2011	celebrity	contradiction	-	-	-	-			
es	neutral					Por el momento, el constructor desvelará exclusivamente la maqueta del futuro avión, que pretende hacer volar en 2050 y que será capaz de alcanzar los 5.000 kilómetros por hora, cuatro veces más que la velocidad del sonido, con bajas emisiones de gases contaminantes, gracias a la utilización de combustibles biológicos, según los detalles del prototipo desvelados hoy por el rotativo "Le Parisien".	El futuro avión es negro.	671	2012	celebrity	neutral	-	-	-	-			
es	entailment					Por el momento, el constructor desvelará exclusivamente la maqueta del futuro avión, que pretende hacer volar en 2050 y que será capaz de alcanzar los 5.000 kilómetros por hora, cuatro veces más que la velocidad del sonido, con bajas emisiones de gases contaminantes, gracias a la utilización de combustibles biológicos, según los detalles del prototipo desvelados hoy por el rotativo "Le Parisien".	El constructor no enseñará el futuro avión.	671	2013	celebrity	entailment	-	-	-	-			
es	neutral					En 1994 Jason Lewis comenzó inició una vuelta al mundo en el embarcadero de Greenwich, que terminó ayer en el mismo punto.	Jason Lewis realizó la vuelta al mundo en barco.	672	2014	celebrity	neutral	-	-	-	-			
es	contradiction					En 1994 Jason Lewis comenzó inició una vuelta al mundo en el embarcadero de Greenwich, que terminó ayer en el mismo punto.	La Primera Ministra Margaret Tatcher felicitó a Lewis a su llegada.	672	2015	celebrity	contradiction	-	-	-	-			
es	entailment					En 1994 Jason Lewis comenzó inició una vuelta al mundo en el embarcadero de Greenwich, que terminó ayer en el mismo punto.	Jason Lewis se une al grupo de personas que han dado la vuelta al mundo.	672	2016	celebrity	entailment	-	-	-	-			
es	contradiction					Relajo los cinco sentidos y después tomo un baño de agua caliente.	Tomo una ducha de agua fría.	673	2017	celebrity	contradiction	-	-	-	-			
es	entailment					Relajo los cinco sentidos y después tomo un baño de agua caliente.	Me relajo con un baño de agua caliente.	673	2018	celebrity	entailment	-	-	-	-			
es	neutral					Relajo los cinco sentidos y después tomo un baño de agua caliente.	Me tomo una copa de vino mientras me baño.	673	2019	celebrity	neutral	-	-	-	-			
es	neutral					El importe máximo de estos créditos es de 300.000 euros, en una o varias operaciones, y se puede financiar hasta el 100% del proyecto.	El crédito es a pagar en 72 meses.	674	2020	celebrity	neutral	-	-	-	-			
es	contradiction					El importe máximo de estos créditos es de 300.000 euros, en una o varias operaciones, y se puede financiar hasta el 100% del proyecto.	Los 300.000 euros solo se pueden recibir en una única operación.	674	2021	celebrity	contradiction	-	-	-	-			
es	entailment					El importe máximo de estos créditos es de 300.000 euros, en una o varias operaciones, y se puede financiar hasta el 100% del proyecto.	Un proyecto puede recibir hasta 300.000 euros de crédito.	674	2022	celebrity	entailment	-	-	-	-			
es	neutral					Después de unos meses de distanciamiento se confirmaron las sospechas: Reese Whiterspoon y Jake Gyllenhaal han decidido emprender caminos diferentes.	Reese Whiterspoon ha sufrido mucho después del distanciamiento con Jake Gyllenhaal.	675	2023	celebrity	neutral	-	-	-	-			
es	contradiction					Después de unos meses de distanciamiento se confirmaron las sospechas: Reese Whiterspoon y Jake Gyllenhaal han decidido emprender caminos diferentes.	Reese Whiterspoon y Jake Gyllenhaal vuelven a estar juntos después de unos meses de distanciamiento.	675	2024	celebrity	contradiction	-	-	-	-			
es	entailment					Después de unos meses de distanciamiento se confirmaron las sospechas: Reese Whiterspoon y Jake Gyllenhaal han decidido emprender caminos diferentes.	La sospecha de la ruptura de la relación entre Reese Whiterspoon y Jake Gyllenhaal era cierta.	675	2025	celebrity	entailment	-	-	-	-			
es	entailment					Hacer el dibujo con el chocolate ayudándose de un cuchillo de punta.	Hacer el dibujo con el chocolate utilizando para ello una herramienta puntiaguda.	676	2026	celebrity	entailment	-	-	-	-			
es	contradiction					Hacer el dibujo con el chocolate ayudándose de un cuchillo de punta.	Hacer el dibujo con el chocolate ayudándose de una cuchara de madera	676	2027	celebrity	contradiction	-	-	-	-			
es	neutral					Hacer el dibujo con el chocolate ayudándose de un cuchillo de punta.	El chocolate se puede usar para hacer dibujos con un cuchillo.	676	2028	celebrity	neutral	-	-	-	-			
es	neutral					La película esta siendo rodada en Hawai, y allí es donde se ha podido ver a Brody hablando por teléfono y vestido de manera informal durante uno de los descansos del rodaje.	Brody acostumbra a llevar pantalones cortos y chancletas durante los descansos de los rodajes.	677	2029	celebrity	neutral	-	-	-	-			
es	contradiction					La película esta siendo rodada en Hawai, y allí es donde se ha podido ver a Brody hablando por teléfono y vestido de manera informal durante uno de los descansos del rodaje.	Brody se negó a rodar la película en Hawai.	677	2030	celebrity	contradiction	-	-	-	-			
es	entailment					La película esta siendo rodada en Hawai, y allí es donde se ha podido ver a Brody hablando por teléfono y vestido de manera informal durante uno de los descansos del rodaje.	Durante el rodaje de la película en Hawai se ha visto a Brody hablando por teléfono y vestido de manera informal.	677	2031	celebrity	entailment	-	-	-	-			
es	neutral					Era muy ancho y debía de resultar enormemente incómodo.	Era muy largo.	678	2032	celebrity	neutral	-	-	-	-			
es	contradiction					Era muy ancho y debía de resultar enormemente incómodo.	Debido a estrechez era muy cómodo.	678	2033	celebrity	contradiction	-	-	-	-			
es	entailment					Era muy ancho y debía de resultar enormemente incómodo.	No debe resultar muy cómodo.	678	2034	celebrity	entailment	-	-	-	-			
es	entailment					El polifacético cantante Miguel Bosé colgó anoche el cartel de "no hay entradas" en el concierto que ofreció en la madrileña plaza de toros de Las Ventas.	Las Ventas se llenó para ver el concierto de Miguel Bosé.	679	2035	celebrity	entailment	-	-	-	-			
es	contradiction					El polifacético cantante Miguel Bosé colgó anoche el cartel de "no hay entradas" en el concierto que ofreció en la madrileña plaza de toros de Las Ventas.	Las Ventas lucía vacía en el concierto ofrecido por Miguel Bosé.	679	2036	celebrity	contradiction	-	-	-	-			
es	neutral					El polifacético cantante Miguel Bosé colgó anoche el cartel de "no hay entradas" en el concierto que ofreció en la madrileña plaza de toros de Las Ventas.	El concierto de Miguel Bosé en Las Ventas fue espectacular.	679	2037	celebrity	neutral	-	-	-	-			
es	entailment					Al igual que sucediera con los afectados por el terremoto que azotó Haití el pasado mes de enero, en esta ocasión y debido al seísmo que este sábado se ha producido en Chile, los rostros conocidos no están tardando en prestar su ayuda.	Las personas famosas están ayudando en el seísmo de Chile, del mismo modo que ayudaron a los afectados por el terremoto de Haití.	680	2038	celebrity	entailment	-	-	-	-			
es	contradiction					Al igual que sucediera con los afectados por el terremoto que azotó Haití el pasado mes de enero, en esta ocasión y debido al seísmo que este sábado se ha producido en Chile, los rostros conocidos no están tardando en prestar su ayuda.	Ningún famoso está ayudando en las tareas para mitigar los efectos del seísmo de Chile.	680	2039	celebrity	contradiction	-	-	-	-			
es	neutral					Al igual que sucediera con los afectados por el terremoto que azotó Haití el pasado mes de enero, en esta ocasión y debido al seísmo que este sábado se ha producido en Chile, los rostros conocidos no están tardando en prestar su ayuda.	Entre los rostros conocidos que están ayudando en el seísmo de Chile destaca Brad Pitt.	680	2040	celebrity	neutral	-	-	-	-			
es	contradiction					Así, y después de haber vivido la jornada del viernes por la mañana en presencia de las autoridades civiles y eclesiásticas del Principado que les acompañaron durante la visita al Santuario de la Virgen de Covadonga, el Príncipe y Letizia dejaron atrás las montañas con su manto verde y la Cueva con la escalera del peregrino por la que bajaron hasta el estanque para tirar las monedas y pedir un deseo.	El Príncipe y Letizia obviaron la visita a Covadonga.	681	2041	celebrity	contradiction	-	-	-	-			
es	neutral					Así, y después de haber vivido la jornada del viernes por la mañana en presencia de las autoridades civiles y eclesiásticas del Principado que les acompañaron durante la visita al Santuario de la Virgen de Covadonga, el Príncipe y Letizia dejaron atrás las montañas con su manto verde y la Cueva con la escalera del peregrino por la que bajaron hasta el estanque para tirar las monedas y pedir un deseo.	El Príncipe y Letizia visitaron Covadonga.	681	2042	celebrity	neutral	-	-	-	-			
es	entailment					Así, y después de haber vivido la jornada del viernes por la mañana en presencia de las autoridades civiles y eclesiásticas del Principado que les acompañaron durante la visita al Santuario de la Virgen de Covadonga, el Príncipe y Letizia dejaron atrás las montañas con su manto verde y la Cueva con la escalera del peregrino por la que bajaron hasta el estanque para tirar las monedas y pedir un deseo.	El príncipe y Letizia están esperando que se cumpla el deseo que pidieron en Covadonga.	681	2043	celebrity	entailment	-	-	-	-			
es	contradiction					Fueron adquiridos por un recaudador holandés por £620,000 - más del doble del precio estimado y una cantidad sin precedentes para la puja de un objeto de arte en una subasta holandesa.	La puja de una objeto de arte no ha llegado a nunca a los £600,000.	682	2044	celebrity	contradiction	-	-	-	-			
